game_pk,at_bat_number,pitch_number,pitch_type,pitch_type_map,is_fastball,balls,strikes,outs_when_up,inning,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,prev_pitch_1,prev_pitch_2,prev_pitch_3,batter_is_right,pitcher_is_right,inning_top
745008,39,2,SI,1,0,0,1,0,5,0,2,0,2,1,1.0,1.0,5.0,1,1,0
745008,39,3,CH,5,0,0,2,0,5,0,2,0,2,1,1.0,1.0,1.0,1,1,0
745008,39,4,SI,1,0,1,2,0,5,0,2,0,2,1,5.0,1.0,1.0,1,1,0
745008,40,1,CH,5,0,0,0,0,5,0,2,0,2,1,1.0,5.0,1.0,0,1,0
745008,41,1,SI,1,0,0,0,1,5,1,2,1,2,1,5.0,1.0,5.0,1,1,0
745008,41,2,SI,1,0,1,0,1,5,1,2,1,2,1,1.0,5.0,1.0,1,1,0
745008,41,3,CH,5,0,1,1,1,5,1,2,1,2,1,1.0,1.0,5.0,1,1,0
745008,41,4,SI,1,0,2,1,1,5,1,2,1,2,1,5.0,1.0,1.0,1,1,0
745008,41,5,CH,5,0,3,1,1,5,1,2,1,2,1,1.0,5.0,1.0,1,1,0
745008,42,1,SI,1,0,0,0,1,5,2,2,2,2,1,5.0,1.0,5.0,0,1,0
745008,43,1,CH,5,0,0,0,2,5,2,2,2,3,2,1.0,5.0,1.0,1,1,0
745008,43,2,ST,4,0,0,1,2,5,2,2,2,3,2,5.0,1.0,5.0,1,1,0
745008,43,3,SI,1,0,1,1,2,5,2,2,2,3,2,4.0,5.0,1.0,1,1,0
745008,44,1,CH,5,0,0,0,2,5,2,2,2,3,2,1.0,4.0,5.0,0,1,0
745008,49,1,SI,1,0,0,0,0,6,2,2,2,3,2,5.0,1.0,4.0,0,1,0
745008,50,1,CH,5,0,0,0,1,6,2,2,2,3,2,1.0,5.0,1.0,1,1,0
745008,50,2,ST,4,0,0,1,1,6,2,2,2,3,2,5.0,1.0,5.0,1,1,0
745008,50,3,ST,4,0,1,1,1,6,2,2,2,3,2,4.0,5.0,1.0,1,1,0
745008,50,4,SI,1,0,2,1,1,6,2,2,2,3,2,4.0,4.0,5.0,1,1,0
745008,50,5,CH,5,0,3,1,1,6,2,2,2,3,2,1.0,4.0,4.0,1,1,0
745008,51,1,SI,1,0,0,0,2,6,2,2,2,3,2,5.0,1.0,4.0,0,1,0
745008,51,2,FF,0,1,0,1,2,6,2,2,2,3,2,1.0,5.0,1.0,0,1,0
745008,51,3,FF,0,1,0,2,2,6,2,2,2,3,2,0.0,1.0,5.0,0,1,0
745008,51,4,FF,0,1,1,2,2,6,2,2,2,3,2,0.0,0.0,1.0,0,1,0
745008,51,5,CH,5,0,1,2,2,6,2,2,2,3,2,0.0,0.0,0.0,0,1,0
745008,51,6,SI,1,0,1,2,2,6,2,2,2,3,2,5.0,0.0,0.0,0,1,0
745008,58,1,SI,1,0,0,0,0,7,2,4,2,3,2,1.0,5.0,0.0,1,1,0
745008,58,2,CH,5,0,0,1,0,7,2,4,2,3,2,1.0,1.0,5.0,1,1,0
745008,59,1,SI,1,0,0,0,1,7,2,4,2,3,2,5.0,1.0,1.0,0,1,0
745008,59,2,SI,1,0,1,0,1,7,2,4,2,3,2,1.0,5.0,1.0,0,1,0
745008,59,3,ST,4,0,1,1,1,7,2,4,2,3,2,1.0,1.0,5.0,0,1,0
745008,59,4,SI,1,0,2,1,1,7,2,4,2,3,2,4.0,1.0,1.0,0,1,0
745008,59,5,FF,0,1,2,2,1,7,2,4,2,3,2,1.0,4.0,1.0,0,1,0
745008,59,6,CH,5,0,3,2,1,7,2,4,2,3,2,0.0,1.0,4.0,0,1,0
745008,60,1,SI,1,0,0,0,2,7,2,4,2,3,2,5.0,0.0,1.0,1,1,0
745008,60,2,SI,1,0,1,0,2,7,2,4,2,3,2,1.0,5.0,0.0,1,1,0
745008,60,3,SI,1,0,1,1,2,7,2,4,2,3,2,1.0,1.0,5.0,1,1,0
745008,60,4,FF,0,1,1,2,2,7,2,4,2,3,2,1.0,1.0,1.0,1,1,0
745008,60,5,ST,4,0,1,2,2,7,2,4,2,3,2,0.0,1.0,1.0,1,1,0
745110,6,1,SI,1,0,0,0,0,1,0,1,0,1,0,4.0,0.0,1.0,1,1,0
745110,6,2,CH,5,0,0,1,0,1,0,1,0,1,0,1.0,4.0,0.0,1,1,0
745110,6,3,ST,4,0,0,2,0,1,0,1,0,1,0,5.0,1.0,4.0,1,1,0
745110,6,4,SI,1,0,0,2,0,1,0,1,0,1,0,4.0,5.0,1.0,1,1,0
745110,7,1,CH,5,0,0,0,1,1,0,1,0,1,0,1.0,4.0,5.0,1,1,0
745110,7,2,SI,1,0,1,0,1,1,0,1,0,1,0,5.0,1.0,4.0,1,1,0
745110,7,3,CH,5,0,1,1,1,1,0,1,0,1,0,1.0,5.0,1.0,1,1,0
745110,7,4,CH,5,0,2,1,1,1,0,1,0,1,0,5.0,1.0,5.0,1,1,0
745110,8,1,SI,1,0,0,0,2,1,0,1,0,1,0,5.0,5.0,1.0,0,1,0
745110,8,2,CH,5,0,1,0,2,1,0,1,0,1,0,1.0,5.0,5.0,0,1,0
745110,12,1,SI,1,0,0,0,0,2,0,1,0,1,0,5.0,1.0,5.0,1,1,0
745110,12,2,CH,5,0,0,1,0,2,0,1,0,1,0,1.0,5.0,1.0,1,1,0
745110,12,3,ST,4,0,1,1,0,2,0,1,0,1,0,5.0,1.0,5.0,1,1,0
745110,12,4,SI,1,0,2,1,0,2,0,1,0,1,0,4.0,5.0,1.0,1,1,0
745110,12,5,CH,5,0,2,2,0,2,0,1,0,1,0,1.0,4.0,5.0,1,1,0
745110,13,1,SI,1,0,0,0,1,2,0,1,0,1,0,5.0,1.0,4.0,1,1,0
745110,14,1,SI,1,0,0,0,2,2,0,1,0,1,0,1.0,5.0,1.0,1,1,0
745110,14,2,ST,4,0,0,1,2,2,0,1,0,1,0,1.0,1.0,5.0,1,1,0
745110,14,3,ST,4,0,1,1,2,2,0,1,0,1,0,4.0,1.0,1.0,1,1,0
745110,14,4,SI,1,0,1,2,2,2,0,1,0,1,0,4.0,4.0,1.0,1,1,0
745110,15,1,CH,5,0,0,0,2,2,0,1,0,1,0,1.0,4.0,4.0,1,1,0
745110,15,2,ST,4,0,0,1,2,2,0,1,0,1,0,5.0,1.0,4.0,1,1,0
745110,15,3,ST,4,0,0,2,2,2,0,1,0,1,0,4.0,5.0,1.0,1,1,0
